# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:41 BST 2015 [seed=1430153560514]
state	age(CHICKEN_THAILAND_KANCHANABURI_CK_160_2005)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1018000	1.0279812103887984	-4655.488554874816	-285.92168016272194	-4369.566874712094	8.240437488441197	9.184422191170842	8.879773646712062	3.0405051713296616	1.3205130405038203	0.4267290239298918	2.0	4.0	8.0	2.0	4.0	12.666932011121562	0.6988605270880475	0.4828527197763821	1.8182867531355702	0.005101658212639855	-1234.098172712135	-1193.8971564223048	-1941.5715455776542	-43.04863945076294
1019000	0.41410948246161405	-4658.900559621591	-290.0190044735589	-4368.881555148032	9.559728609432925	21.466597575616397	4.587632739227248	6.052288062273555	1.5921090863934377	0.5543504654816945	4.0	2.0	7.0	3.0	4.0	8.141674414463191	0.4665017973659019	0.6380997441287376	1.89539845850536	0.0045373175938580885	-1234.256677890209	-1193.906521125532	-1940.7183561322909	-45.59742567648454
1020000	0.24375724926770026	-4652.90391659152	-286.07377518163617	-4366.830141409884	8.399743408432032	35.54465212497638	5.21457482787805	2.5938077081417172	1.6431821378992968	0.29468066141839994	3.0	3.0	5.0	7.0	2.0	8.514339149923554	0.5572806680741539	0.581803808178684	1.8609155237471615	0.005295385914112668	-1234.7911500334449	-1190.4797150304003	-1941.5592763460393	-41.973758385786965
1021000	1.2216977472774442	-4654.564741249405	-287.4145323258207	-4367.150208923585	9.04177482786517	16.75693377639186	16.967811987002378	3.1231846381179382	1.2995375794506119	0.31697730597584967	3.0	2.0	7.0	6.0	2.0	8.46672887514568	0.6758534701888828	0.4680575384046893	1.8560889914064276	0.004888708373741269	-1233.3696016009603	-1193.2432422799798	-1940.5373650426445	-43.293415716573946
1022000	0.25193715701558683	-4654.8966564899365	-284.7232997241498	-4370.173356765787	8.307255500917439	35.34478616102354	11.782110354183546	3.4595271912793715	0.8149581649082793	0.1608678127816277	4.0	1.0	5.0	6.0	4.0	9.57140284951822	0.5469262213948561	0.6078865941834226	1.8451871844217207	0.005128987216114502	-1231.1329381131707	-1194.1361322546923	-1944.904286397924	-40.51267660685375
1023000	0.18134178733933792	-4655.542882624434	-289.8723060965701	-4365.670576527864	9.315128059267083	57.854115153701905	32.441334040953436	5.028867344490365	1.255489088273594	0.6041120671936373	1.0	1.0	11.0	4.0	3.0	8.507370410642551	0.5044254039574632	0.7092531644873186	1.7863214315552178	0.004441334990106264	-1233.9735012508545	-1193.5269204717356	-1938.1701548052736	-42.58827032401125
1024000	0.2904455627857305	-4663.602893238152	-293.04081934104084	-4370.562073897111	9.479218615324404	20.514537177726023	42.60024675799195	2.7421299516202096	1.2027757668998977	1.2206260427589832	3.0	1.0	9.0	2.0	5.0	6.506521546962523	0.654882150769509	0.5232301640664969	1.8218876851639938	0.004223281790394684	-1233.2995132715987	-1195.0169247153337	-1942.245635910179	-46.327584169411644
1025000	0.1323583806083084	-4661.356755415791	-291.5510168555412	-4369.80573856025	8.529919484406847	24.779200845843288	28.52966915790541	3.995716780372841	1.0426613316685294	0.879546053698087	1.0	5.0	4.0	7.0	3.0	10.73306547097255	0.6851469774678663	0.43671804304703143	1.878134979485102	0.004540859965963102	-1234.0890309898011	-1197.101981554065	-1938.6147260163832	-45.32531137153957
1026000	0.10636729919079357	-4664.654242506057	-291.6160128598218	-4373.038229646235	9.242349289351173	49.21492979422812	22.778307875336793	3.588904778951445	4.086298716603484	0.9511079381004348	2.0	1.0	1.0	9.0	7.0	9.123396733851173	0.44072614094444523	0.635052293596307	1.9242215654592476	0.0045908785167748205	-1235.85593313483	-1196.8083040371273	-1940.3739924742777	-43.5512331808654
1027000	0.3575922571308059	-4654.272985029085	-290.6338775209588	-4363.6391075081265	9.493063502525457	16.43253073748213	2.5767037119613545	3.2746294390431374	4.447565827732572	0.3754703792668326	2.0	1.0	2.0	8.0	7.0	7.641293642314723	0.627399870514694	0.5698245185292914	1.8027756109560145	0.005149425161445473	-1234.4352677620004	-1192.5590575910235	-1936.6447821551028	-46.247927257166786
1028000	0.5849352054076213	-4658.14567864067	-292.6819306233684	-4365.463748017301	9.589829777750031	12.166070310062178	7.749809895328016	6.997032967226995	3.6622410638609226	1.416997601995914	1.0	2.0	3.0	7.0	7.0	9.833394504511022	0.5822951291022197	0.5697796813161843	1.847925189581596	0.004913268107000215	-1233.9962604884959	-1192.1560761674298	-1939.3114113613758	-47.398918383107656
1029000	0.5849352054076213	-4658.8243933462	-293.36251297627496	-4365.461880369925	9.1223281079686	43.98937934455691	4.102897220620088	12.541892976848011	2.9826817714182092	0.8082392653312008	4.0	5.0	1.0	6.0	4.0	8.396581139946088	0.6862590019857613	0.45125304350781703	1.8624879545064215	0.004389448402251942	-1232.1241199660421	-1193.7124454654893	-1939.625314938394	-44.71578868206753
1030000	1.0474931184394634	-4659.9646941855735	-293.9382734592938	-4366.02642072628	8.76905818397903	30.275571521992145	11.571125532028997	2.6502875537909416	0.6891675164083892	1.9105925698416124	1.0	9.0	4.0	4.0	2.0	9.285348315844965	0.6137996794206263	0.6305498983176339	1.7556504222617395	0.0046927971963095505	-1234.8201477116713	-1192.6263511850118	-1938.579921829597	-47.936142872702206
1031000	0.1844683363876074	-4655.843497231861	-292.34808035542846	-4363.4954168764325	8.945522749761286	80.75876055876734	9.565811664871877	4.894629215637358	5.182741486576105	0.40176726269929497	1.0	6.0	3.0	5.0	5.0	8.882534155550129	0.6298417077100873	0.5622424311427947	1.8079158611471173	0.0049000250273471355	-1234.7343985866037	-1191.6916703109034	-1937.0693479789254	-43.86437130502918
1032000	0.48072005922534977	-4654.641747664724	-289.92721990136715	-4364.714527763357	8.77238626495702	34.881010101137484	6.908814138285843	3.7540569189984274	3.8438958499986065	0.6856268275619578	1.0	10.0	1.0	4.0	4.0	8.882534155550129	0.5905653701761512	0.6496518873022405	1.7597827425216075	0.004308240359744955	-1232.316503964353	-1191.5610566508676	-1940.8369671481369	-43.83487806339241
1033000	0.8091751369771636	-4658.406422915006	-291.1350413479728	-4367.271381567033	8.621609311798709	212.25715641710102	6.017630277563681	3.091294548381466	2.3740635356032507	0.6532627247414654	1.0	10.0	3.0	1.0	5.0	7.9102911333365755	0.6073109571995374	0.5319398442647374	1.8607491985357245	0.005426570840144791	-1232.757968398298	-1192.2566933179892	-1942.2567198507456	-42.719676781472984
1034000	0.5198144020281881	-4658.565988089876	-292.9777320239816	-4365.588256065894	8.967133864760799	13.220549701531919	4.490994700157726	3.4516594442472055	1.361441638092649	1.2676308039198858	2.0	4.0	3.0	8.0	3.0	7.9102911333365755	0.6322631059440117	0.47404459343034466	1.8936923006256432	0.004784734834369647	-1235.3316625107968	-1191.9400036566376	-1938.3165898984594	-50.00424276819361
1035000	0.9594769526279929	-4662.059852754255	-293.328679420216	-4368.731173334039	9.392689152312716	19.020651808276067	7.396110060505256	5.007057342911092	2.5329561411139534	0.6090157075600736	1.0	4.0	1.0	7.0	7.0	9.965870381915492	0.609651436588758	0.4835356323740731	1.9068129310371684	0.004276407317847993	-1234.036350277438	-1195.170157506054	-1939.524665550547	-48.52661806506294
1036000	0.2227740737971451	-4662.513054727816	-291.31737672309276	-4371.195678004723	10.334053234482536	37.13330389441242	7.171411740635731	1.3190626474054468	2.638017262100249	1.7329250884416447	2.0	4.0	3.0	4.0	7.0	7.8991643755834815	0.5463064931989086	0.5747244407848359	1.8789690660162552	0.004964181503118679	-1234.7366791954303	-1195.8924891773045	-1940.5665096319883	-45.51214836614681
1037000	0.26050729152833085	-4653.64048497959	-290.1962875108282	-4363.444197468762	9.368587806887973	24.876348918513166	16.545508072139256	7.218400422495093	3.288551485148837	0.6487413154385262	1.0	4.0	6.0	2.0	7.0	7.8991643755834815	0.5171457265639263	0.6140992460942041	1.8687550273418698	0.004769380041906737	-1231.3683569877003	-1192.3998782862523	-1939.6759621948092	-43.7157538289433
1038000	0.15542579772538723	-4656.9151380101175	-293.89267876486207	-4363.022459245255	9.822513416868306	36.739222574468776	26.07561050496603	6.280973210548185	1.717542843653253	1.1145984546358156	3.0	1.0	6.0	8.0	2.0	11.416260488201644	0.5681676379540233	0.6397858330440445	1.7920465290019327	0.003998229118412238	-1232.5928767885948	-1191.7350937174865	-1938.694488739174	-46.47899577788445
1039000	0.4096731508873521	-4660.861225321488	-293.95879958871893	-4366.902425732769	9.70616804358594	28.385887473325276	23.75024639519264	8.325729491527065	1.077264665717249	1.531459466481143	1.0	1.0	8.0	6.0	4.0	9.39435064629696	0.492276887847702	0.6110011403634296	1.8967219717888686	0.004495036104760733	-1232.1170876676742	-1192.6918522275932	-1942.0934858375015	-46.668775047400736
1040000	0.1931528959618749	-4657.575814594297	-289.7504828065994	-4367.825331787698	8.73780577016924	51.81471499474832	2.524936838404144	7.349021774570125	2.2684716550283994	0.8435269149665455	1.0	2.0	6.0	7.0	4.0	7.956666780284103	0.630544610343737	0.4911273643922351	1.8783280252640278	0.005063486260435196	-1234.6272302942893	-1191.7128400872718	-1941.4852614061363	-42.14289400089599
1041000	1.370406441122178	-4663.060418233592	-290.9811174144696	-4372.079300819122	8.962170402412326	79.0066152994482	5.982350482984236	8.230856842881945	1.4426734026606474	1.509942827165906	1.0	2.0	6.0	7.0	4.0	7.98188765835115	0.7817362231114939	0.5061681701424148	1.7120956067460913	0.004674383968390524	-1231.8124060489652	-1195.011185020064	-1945.2557097500933	-42.96968760538562
1042000	0.7469893783793964	-4652.742805220079	-286.219266522094	-4366.523538697986	8.669366637471898	31.477127712873074	36.309191005542516	3.845437692312898	0.7118243322592658	0.4293599901970363	1.0	1.0	8.0	7.0	3.0	8.618815267617105	0.6504798435940153	0.520636390347983	1.8288837660580013	0.00504630179806773	-1232.9389876053783	-1192.7078585188012	-1940.876692573806	-40.2615433047925
1043000	0.20762929372581596	-4652.828268514649	-285.1813422639994	-4367.646926250649	8.316069605240019	42.39346218741358	9.885455721960403	4.510882402761897	1.4632802460583236	0.5231797713395318	3.0	1.0	9.0	1.0	6.0	8.618815267617105	0.5680031685822947	0.5200654976102093	1.9119313338074955	0.005171616475890842	-1235.8951004742798	-1191.4322796293834	-1940.3195461469863	-39.72523252016947
1044000	0.5260510694451295	-4662.384431313346	-287.97575345464685	-4374.408677858699	8.32397358130465	33.57625513397361	18.622586519878123	6.4018923941287165	0.7844664979629448	0.09273678816638731	2.0	2.0	12.0	3.0	1.0	9.3367215327528	0.6804795680989806	0.44251104988668793	1.8770093820143312	0.004928356161219375	-1236.587587638544	-1194.2980850826546	-1943.5230051375006	-42.7782743831524
1045000	0.6005691175412888	-4660.213238565993	-291.0839723567224	-4369.129266209271	9.029388266556964	18.85255190129479	9.49153256666483	5.212494189907758	1.1610023230814768	0.3267085432764151	2.0	1.0	12.0	1.0	4.0	8.848348537945435	0.5217417771374246	0.5069945710291	1.9712636518334752	0.004101425185479062	-1231.5524730962202	-1191.6919139139206	-1945.8848791991304	-47.16442223108942
1046000	0.5924583207886767	-4658.8452538591655	-293.51301697940727	-4365.332236879758	9.672524368190698	33.795139545007586	3.5340736858436053	4.735054503360356	1.2894559479835932	0.3255574865081753	3.0	1.0	10.0	5.0	1.0	9.69831214033109	0.6817085437290515	0.5487550787745527	1.769536377496396	0.004235939835258944	-1233.3102452240478	-1190.295422330256	-1941.7265693254542	-48.90105665792178
1047000	1.1742964537615848	-4663.491058305584	-292.1065899806777	-4371.384468324906	9.808228096056554	100.84235043384349	1.8217748157893874	2.5966443780438775	2.7164879274833416	1.901563288202763	2.0	6.0	8.0	3.0	1.0	9.935524071456955	0.6319861504145452	0.5548622255103737	1.8131516240750811	0.005097457579685739	-1237.4296950994883	-1193.5687608780477	-1940.3860123473703	-44.581911662236095
1048000	0.4674248018646372	-4658.243908408164	-287.0219590586709	-4371.221949349493	8.91623998392625	25.86153585510099	4.864390283049853	3.940568333855657	0.44711412647107746	0.48473545054788303	4.0	2.0	8.0	3.0	3.0	9.3663379857363	0.5719224082787496	0.5348542563274614	1.893223335393789	0.004569750877878229	-1237.675551703648	-1197.8694299301437	-1935.6769677157017	-43.67670379413622
1049000	1.111755930923497	-4648.1656585522305	-284.7342428006099	-4363.431415751621	8.652355623186631	23.14188655625761	3.7069609698387267	2.9793159680068557	1.4218773983733264	0.3002416852779451	3.0	8.0	2.0	3.0	4.0	8.197778365654784	0.5266639852044099	0.5540277886242383	1.919308226171352	0.004962540701235854	-1231.3766610263742	-1191.7612879754038	-1940.2934667498432	-41.68239681304628
1050000	0.7564015651520157	-4657.712770838305	-290.9000563824134	-4366.812714455891	8.831831746112071	30.183298365301816	10.943607905199544	2.5261669831447864	0.5764406345912862	1.263022849962575	6.0	4.0	3.0	2.0	5.0	8.197778365654784	0.6433326045020782	0.5409558806331468	1.8157115148647751	0.004918678758470771	-1232.0923422070966	-1191.845059087904	-1942.8753131608908	-45.941864400337664
1051000	1.4756970690653124	-4656.754892627051	-286.22461506095834	-4370.530277566093	8.57760154842082	9.299146424682768	4.291364128324246	9.215870554542333	1.3799657906045093	0.4191051662834406	6.0	6.0	1.0	3.0	4.0	8.197778365654784	0.6344887251958424	0.44376670048327943	1.9217445743208783	0.005654079498382578	-1234.593985131937	-1194.8090024094054	-1941.1272900247507	-42.34034395822596
1052000	0.5645310702512427	-4648.756147131884	-281.64851802883686	-4367.107629103048	8.273155130643563	6.7798705167654	3.8111863983031893	2.0422218937591237	0.7185121146655106	0.033440310081150885	7.0	3.0	2.0	6.0	2.0	8.197778365654784	0.5369504030100635	0.6914264194253623	1.7716231775645743	0.0049138288672816305	-1234.1191994459682	-1191.5457348844955	-1941.4426947725842	-42.24047165320103
1053000	0.8058253821359251	-4655.696901815108	-281.5867752413859	-4374.110126573722	8.228291895278094	11.082846957000914	1.9438274542863723	3.2771287363766586	0.8238920146564678	0.13207333481019354	4.0	2.0	8.0	5.0	1.0	8.569565804754474	0.5250298434744566	0.7866333575864433	1.6883367989391	0.005809212586008862	-1232.1068464439593	-1194.6391619697235	-1947.364118160039	-40.43832397425561
1054000	1.2692980597887025	-4650.168672524483	-282.35620200824917	-4367.812470516234	8.192896432118165	29.360355551250297	5.217079990950149	3.817026729947052	0.2726379671650488	0.02914881419883057	4.0	3.0	9.0	3.0	1.0	10.851151151631557	0.5827951811921063	0.6054516399450451	1.8117531788628483	0.005426857900906797	-1234.063150233607	-1189.8761732449907	-1943.8731470376365	-40.17465922934237
1055000	0.5286126505544306	-4651.953529605804	-281.36421240722837	-4370.589317198575	8.188731037579986	43.00010563602373	9.780554704184059	0.8944557083197677	0.2163344491864406	0.11752317117042342	4.0	6.0	7.0	2.0	1.0	7.301358269546165	0.5827951811921063	0.6503726394894753	1.766832179318418	0.005471827575742423	-1235.943419320296	-1195.8445487547206	-1938.801349123559	-39.85329513970871
1056000	1.1090871331827934	-4653.110588604718	-283.3773151711229	-4369.733273433595	8.235066938328478	20.684916174745176	6.138400015512932	6.536774577507093	0.10288712547329783	0.06488479819377826	6.0	7.0	3.0	3.0	1.0	10.146354901744132	0.6354548275110903	0.6627857511708417	1.7017594213180678	0.004500625930294033	-1235.5535052139028	-1193.306206843434	-1940.8735613762583	-41.31696023088162
1057000	1.2544906921062164	-4661.348363353831	-287.0283551708794	-4374.320008182952	8.206791221048555	28.527050621298596	7.773717133979578	2.0349917097152885	1.2727505553786587	0.0860566864642384	1.0	11.0	2.0	4.0	2.0	8.556547164571164	0.6236803732221424	0.5202324267336854	1.856087200044172	0.005096857388168668	-1232.6264511103252	-1191.2359561295204	-1950.4576009431062	-43.691693678890466
1058000	0.09020347646925009	-4654.762799349888	-284.9292964937508	-4369.833502856137	8.138985822066111	16.681688902364424	6.315124352864239	4.741439322794808	0.28472476076251513	0.47731900861601606	4.0	11.0	1.0	3.0	1.0	8.441423215701791	0.6170178944080634	0.53306841517425	1.8499136904176865	0.005128519693785127	-1238.331225368036	-1193.8505266190139	-1937.651750869087	-41.900111073516285
1059000	0.39429497448201056	-4652.003385019139	-282.4439721898978	-4369.559412829241	8.381149724580084	17.39215617356753	10.018328706756305	1.1445044158239839	0.6647573021456439	0.20576039745246416	2.0	9.0	3.0	3.0	3.0	9.599820768407154	0.5550707327808146	0.6462427309928331	1.7986865362263524	0.0054996255290795035	-1234.530637672175	-1193.6065347539304	-1941.4222404031357	-40.60000580739508
1060000	0.635856890646739	-4652.629698344547	-286.18567694816545	-4366.444021396382	9.021197686462656	14.776897360134313	4.613735532768528	3.1573651731993895	0.42710807761720787	0.25992081810424555	5.0	6.0	1.0	6.0	2.0	9.599820768407154	0.5947465220123666	0.6186429984145116	1.7866104795731221	0.005175443605644139	-1231.004861248723	-1189.2837337241237	-1946.155426423535	-44.7108357755915
1061000	1.1188971049456446	-4662.090928510641	-293.8497915927816	-4368.241136917859	8.860537505336012	16.59620604527741	5.455898342773152	3.255816666361288	0.6596143167438558	1.6373132592031654	2.0	10.0	2.0	4.0	2.0	11.32632082585911	0.628568044154677	0.6003082059064614	1.771123749938862	0.0041364955778565495	-1230.6378300980252	-1193.411781237096	-1944.191525582738	-49.47444504058637
1062000	0.584691528550688	-4660.265676437688	-295.2064700393346	-4365.059206398353	9.449065645350448	68.35014584068668	14.392260998481149	2.7173173050851616	1.557983267894248	2.840115097414947	3.0	5.0	6.0	5.0	1.0	7.778194163661425	0.6671593368788639	0.45111478958099926	1.881725873540137	0.004370480556895694	-1231.5778813812738	-1194.658554086111	-1938.822770930969	-47.54195377720242
