# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:11 BST 2015 [seed=1430153531149]
state	age(GOOSE_HONGKONG_W355_1997)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
2402000	8.014746109130517	-4665.3237687374785	-300.0952532354547	-4365.228515502024	10.28883954126087	76.9916750755253	36.02086018476052	9.773658614757341	4.237953275143502	1.5440206963348182	3.0	1.0	1.0	8.0	7.0	8.986599752203066	0.5790089696163889	0.4341240715231854	1.986866958860429	0.003433127800694626	-1234.0460939836642	-1195.9345718374673	-1935.2478496808926	-50.10861660086779
2403000	7.982342260235868	-4667.137226774337	-301.6735156606609	-4365.463711113676	9.604268247479952	28.538540316120578	15.841121362895684	22.07503011077261	19.051776292952724	2.0302333601482148	2.0	3.0	2.0	2.0	11.0	7.426625952690668	0.6014848387428379	0.5644569210029216	1.8340582402542438	0.004164749424541197	-1232.9311715640745	-1188.7072644763903	-1943.8252750732115	-50.98499153948977
2404000	7.6572350007289565	-4675.882902864467	-305.6893852830898	-4370.193517581377	10.719061052351849	220.45937234981406	14.066616048928081	6.302736653030317	23.977976808593205	2.358407063184781	1.0	5.0	2.0	1.0	11.0	7.426625952690668	0.6281007168752469	0.5933000727615951	1.778599210363161	0.004203618066125505	-1233.8607935995574	-1190.771645655286	-1945.5610783265338	-50.55785135534096
2405000	7.870852630583629	-4665.570186498465	-299.2620517897758	-4366.308134708689	9.850182252031463	45.61702899588782	19.44234452080822	10.113083869146722	6.768165223685261	1.2477874519947605	1.0	1.0	4.0	4.0	10.0	8.331415512535106	0.6099749120627275	0.6426022590425843	1.7474228288946914	0.004369396764490181	-1233.6111421238763	-1193.9648474899402	-1938.7321450948725	-50.24945816129584
2406000	8.031601833366041	-4666.548211882699	-295.2204177953214	-4371.327794087378	9.539815163537446	18.523672849270277	15.18372677994938	7.0431306680804955	14.159734792282508	1.6712687262563646	3.0	1.0	4.0	1.0	11.0	6.278769056959026	0.6437438613517846	0.5564101878300287	1.7998459508181899	0.004165712175782236	-1233.9918359293404	-1189.2254384382893	-1948.1105197197485	-46.55194095055112
2407000	8.048695042850042	-4670.35263426916	-293.6052284575976	-4376.747405811563	9.179376078448337	47.29972591696977	8.77195962570138	3.111867767078154	4.763310240147235	1.8235069996901832	3.0	4.0	3.0	6.0	4.0	7.994365954409949	0.5607005261711315	0.5522609492102792	1.8870385246185923	0.004748567578856642	-1238.1144253414864	-1196.6094800244746	-1942.0235004456022	-46.233525230219996
2408000	7.885500998804742	-4665.731016401914	-295.8401998579287	-4369.890816543985	9.64471294290916	95.60960662929214	10.248576904437497	8.26216324801824	1.790836348933384	0.6944477039993959	2.0	4.0	4.0	7.0	3.0	9.58603114606757	0.5866016868445936	0.6239264166887852	1.7894718964666245	0.004862675673135287	-1232.0737116787943	-1197.5399498349316	-1940.2771550302598	-47.661430465411286
2409000	7.959910013871852	-4662.434934286761	-288.41831854065856	-4374.016615746103	9.13429914280863	19.56794722925735	7.5069470129562355	2.8807345057776126	0.7393903855746821	1.6206475517961354	1.0	5.0	7.0	6.0	1.0	9.004009404926489	0.7992015037678565	0.5731733220353413	1.6276251741968055	0.004318702289375666	-1232.9068305148564	-1195.8317827543603	-1945.2780024768854	-44.026493982606084
2410000	8.032328121909798	-4666.927610923901	-296.51877078905915	-4370.408840134842	9.655028502317824	15.865090886603076	26.763176228125086	4.6944378065886	1.3721646360880801	1.0959167547208046	9.0	1.0	1.0	1.0	8.0	7.206485669725625	0.6533779892772065	0.5877251111164987	1.7588968996062981	0.004587176256773146	-1234.9518200526045	-1193.3200289683693	-1942.136991113868	-50.65394088514558
2411000	7.97535592603618	-4662.810825898792	-296.029262807758	-4366.7815630910345	9.138776610796535	9.796657631426655	8.811831522339876	17.952627209986257	0.45795579116326446	1.1475661743325976	8.0	4.0	1.0	2.0	5.0	8.614187410387116	0.733372201561044	0.633704846416106	1.6329229520228534	0.004519635301161002	-1232.0276512000162	-1194.023068866592	-1940.7308430244266	-49.302251918679836
2412000	7.97535592603618	-4657.373495627949	-292.03059119383454	-4365.342904434114	8.599754586317054	48.677147889609756	11.710720412100168	3.671530746871403	1.6794116705112332	0.4921815135439061	1.0	9.0	1.0	7.0	2.0	10.458239444912245	0.7271472177147089	0.511400516040651	1.7614522662446435	0.00473371523773626	-1235.673482611356	-1191.0166542530264	-1938.6527675697314	-46.07013490594631
2413000	8.03344276060748	-4655.076154219281	-286.8025500062092	-4368.273604213072	8.480232006676118	85.09529897811387	7.1884599540471426	6.1094115286294235	1.0505594106819243	0.38332058115151163	1.0	5.0	5.0	5.0	4.0	10.458239444912245	0.5577104176625154	0.6329357220035174	1.8093538603339705	0.004791725461602666	-1234.7036664067405	-1192.5751377084398	-1940.9948000978914	-40.006279433948706
2414000	8.03344276060748	-4660.6640738195365	-288.468535783878	-4372.1955380356585	8.566210782156128	33.813568293763375	14.658708151989082	2.82023766219847	3.2616653339433266	0.7705756423583892	3.0	5.0	3.0	1.0	8.0	10.738203542291252	0.6022558158755877	0.5139294388049573	1.8838147453194583	0.005367506309683661	-1233.2714503246114	-1194.78600071385	-1944.138086997197	-41.87171819388279
2415000	7.881789718660386	-4662.777411357251	-295.4038396449736	-4367.373571712278	8.822673938756857	19.11119848712801	5.040027655575117	5.289307792706043	14.306247754428679	0.3431611509378768	5.0	1.0	7.0	1.0	6.0	9.902309420636486	0.5617481742864892	0.6583029297238073	1.7799488959897072	0.00477696977866388	-1235.0360792691429	-1191.8376218739195	-1940.4998705692165	-46.966301464964246
2416000	7.924515970304519	-4665.952411378935	-290.830837702255	-4375.12157367668	8.84986410972953	29.852143168604528	4.6358396474167884	5.028709538758116	7.057358033109009	1.4541647439284877	3.0	3.0	1.0	6.0	7.0	7.703616974916336	0.5314140733986015	0.7079515320498665	1.7606343945515357	0.004718192616835385	-1236.6087981275862	-1196.3766880171559	-1942.136087531938	-43.785571307930034
2417000	7.856555659904977	-4662.997362089251	-294.07816492300896	-4368.919197166241	9.876516882621239	30.035829588122503	17.938434006696156	9.984650083684064	2.3609434152486903	1.6807531814743295	1.0	5.0	3.0	5.0	6.0	7.631801981230872	0.6020894908301008	0.5901238015801801	1.8077867075897227	0.004177059063507477	-1232.4785795313373	-1190.006577356508	-1946.4340402783962	-46.83329653940457
2418000	7.68963655222776	-4666.527288491115	-294.1966031585953	-4372.330685332519	8.299360122974477	178.6594216910625	10.061721877755446	5.213631905400962	1.075814186339031	0.5540018211730157	2.0	2.0	7.0	3.0	6.0	8.575132800948538	0.727328635986096	0.6187074658159011	1.6539638981980063	0.004754671748799543	-1233.516677873436	-1190.6487376742443	-1948.1652697848388	-46.08938217088294
2419000	7.938768425599378	-4655.011301674676	-291.91240208200793	-4363.098899592668	9.482239558889763	44.946524934639996	11.388868262820145	4.140660879848235	3.0096058823769605	1.1551668116753349	1.0	2.0	4.0	5.0	8.0	8.575132800948538	0.6148740755550498	0.5876635471946164	1.797462377250337	0.004474620439032384	-1233.3803386481916	-1191.0637390914667	-1938.6548218530097	-45.21115198074263
2420000	7.7225952409620024	-4661.331038717222	-291.9111832686952	-4369.419855448527	8.881554601144172	33.807911355253566	29.43474968364117	3.143402544626674	6.5018231484114	2.4724918287309365	2.0	1.0	6.0	1.0	10.0	8.691908520899565	0.696607326272955	0.5622782408797395	1.7411144328473092	0.004519652744654493	-1234.2095654908023	-1194.6995534909759	-1940.5107364667494	-42.62320867902558
2421000	7.827189801335356	-4662.960558264203	-294.2010650001585	-4368.759493264045	8.785910406498225	39.19923475128814	42.447708389251446	13.20617867876602	3.030364072265207	1.6764955388278662	2.0	2.0	4.0	4.0	8.0	7.898548989925783	0.6001135735693379	0.5588104994420423	1.8410759269886232	0.004725162428280241	-1234.9205309581412	-1193.7984684292169	-1940.0404938766867	-44.92423641821499
2422000	8.001428508741336	-4667.501411863062	-296.3859701082771	-4371.115441754784	9.112851533874714	10.58677457780644	19.20131146178076	4.14459489312598	3.8089640380607617	2.6552483267546165	2.0	2.0	3.0	3.0	10.0	7.371877315544788	0.7313333443389137	0.4822882872031994	1.7863783684578902	0.004655915714339527	-1236.7363775936058	-1191.3796157208217	-1942.999448440357	-50.050754729554065
2423000	7.869398736563877	-4667.5519329604695	-296.69511774595765	-4370.856815214512	9.953958032322793	28.586538712432105	10.395742857947408	7.943007151542448	2.1074611148691256	1.5726607176670657	2.0	5.0	4.0	2.0	7.0	7.978441699890123	0.6165488668502959	0.5675080057549352	1.8159431273947721	0.004228127311419971	-1234.652070018811	-1195.7553485820738	-1940.4493966136272	-50.3555414806952
2424000	7.993958899548236	-4664.215571754388	-296.7857107886046	-4367.4298609657835	10.475763428657965	43.28653197026205	6.1958858089103845	3.2627085705146657	4.100389785537635	3.3757770484039975	2.0	11.0	2.0	1.0	4.0	10.69216239503089	0.5559409353614476	0.5062024145427314	1.937856650095824	0.0037945605548415488	-1237.3425819177412	-1194.5014978051536	-1935.5857812428883	-49.45472675281413
2425000	7.9840655503979185	-4671.715788363503	-299.2864096763699	-4372.429378687133	9.936904532066194	29.417340881924275	20.83188559755569	9.120866488511494	2.161237727530018	0.8185132242913217	2.0	4.0	5.0	8.0	1.0	10.148271522864086	0.4731895332221384	0.6397809508542692	1.8870295159235952	0.003842979366343091	-1232.3958134060251	-1191.4805542963636	-1948.553010984744	-52.16803619601671
2426000	7.788097091596521	-4666.17238578404	-295.197129614485	-4370.975256169555	9.662589932450093	21.471815278383477	10.484062490166465	3.3242394411730944	2.764943201366224	2.871904705202519	5.0	1.0	4.0	6.0	4.0	8.361440567403214	0.4548173845035031	0.538565171228727	2.006617444267773	0.004062968431832857	-1238.2489706762858	-1192.0297716457203	-1940.6965138475487	-49.437606616430756
2427000	7.797429159485457	-4663.776381119815	-294.5597799359281	-4369.216601183886	9.538646189721632	17.980207448869265	12.100947588292913	5.1008518770922295	1.647087044622934	1.5178615144362646	3.0	3.0	5.0	1.0	8.0	11.145338891741341	0.527081763910087	0.5793454405403062	1.8935727955496102	0.004370420320215811	-1234.0997952509633	-1196.0116641089758	-1939.105141823947	-49.15101931198647
2428000	8.000711096453891	-4661.87356915043	-297.5507530621883	-4364.322816088242	9.731891795915363	28.989744756788777	15.921256170390889	7.265978072785378	1.5657922501267065	2.343672783451673	1.0	5.0	6.0	2.0	6.0	8.109569924675062	0.4834346785486591	0.610459245633464	1.9061060758178803	0.004062458198821353	-1236.5398874492837	-1192.5648113167929	-1935.2181173221654	-50.54819884061245
2429000	8.031969144771127	-4661.520578007834	-293.32196243021286	-4368.198615577621	9.497982259818535	30.02887767215946	18.285227308404913	2.557542704498989	3.1202870255513466	1.0546898068733237	1.0	5.0	5.0	1.0	8.0	7.729700907869292	0.6473344376463425	0.49511683416309504	1.857548728190566	0.0044685776859336255	-1235.769336804903	-1192.7986429131624	-1939.6306358595557	-46.92416406060201
2430000	8.031969144771127	-4659.221014941255	-295.43046648697975	-4363.790548454275	9.156565090742042	30.91377049291056	16.511566532588756	7.019337195437313	6.694091121516581	0.990413715946197	3.0	2.0	2.0	4.0	9.0	7.913981794926788	0.6396188169617603	0.5721177759801374	1.788263407058106	0.004602430931951286	-1234.3239430122223	-1192.0259646514146	-1937.4406407906383	-47.52611658618832
2431000	8.031969144771127	-4654.793796687582	-292.7828379843324	-4362.010958703249	9.423313945168065	75.48521003570934	9.170829994618995	2.661409646732804	1.8549640942055567	1.0311608157133987	2.0	8.0	2.0	3.0	5.0	7.257869697424343	0.6308567618247565	0.5207666718777793	1.8483765662974678	0.0041534598327689935	-1233.49168392755	-1192.3203643252411	-1936.1989104504582	-46.4170460827878
2432000	8.032685086465039	-4658.451285070087	-291.76725956682924	-4366.6840255032575	9.18116818391958	82.2496085842964	7.065556797176067	5.841782217681947	1.12071758972195	0.5968663741978271	1.0	7.0	2.0	4.0	6.0	7.557562645561775	0.7049718680943394	0.5702857416722021	1.724742390233462	0.0048228129837919135	-1234.8321725950152	-1189.0071576410207	-1942.8446952672214	-45.19532601885797
2433000	8.009595537102332	-4658.952142613011	-297.7412914092498	-4361.210851203761	9.700008268820184	20.499526942885225	9.866793894661793	5.155531004935694	5.07913428388825	0.9544843797379664	1.0	8.0	1.0	7.0	3.0	8.937090103597052	0.5883974546111566	0.5650228090599914	1.8465797363288554	0.0041183935738445645	-1231.8557674915112	-1191.0736985055228	-1938.281385206727	-51.52044685410921
2434000	8.009595537102332	-4661.3558947817855	-291.38301674117656	-4369.972878040609	8.550573548091492	56.58883126348266	10.471122787961486	3.2108259452239043	2.9145100810271427	1.3945769651550817	1.0	6.0	4.0	3.0	6.0	6.882977749756285	0.5869960171642312	0.5974271599475096	1.8155768228882625	0.004311723356818147	-1236.2340005354752	-1191.4251633201666	-1942.313714184967	-44.661098666877095
2435000	8.009595537102332	-4658.162857232978	-294.0875534620672	-4364.075303770911	8.697542537818835	69.62306822801038	5.389588479720463	7.302917872121623	3.680162475920652	0.9347399003816165	1.0	7.0	3.0	5.0	4.0	8.879237343006409	0.6173905830665372	0.6220919986609177	1.7605174182725485	0.00487569080399935	-1233.9022739700993	-1192.314754783181	-1937.8582750176308	-45.993096375586084
2436000	7.882601962486374	-4659.135077544628	-294.15623080545976	-4364.978846739168	8.698617196984733	36.03168528260856	7.230621741511298	8.704140426519174	4.846125526787131	1.356771263298278	1.0	5.0	2.0	3.0	9.0	8.29439744338762	0.6245293216096761	0.5706319583227766	1.8048387200675506	0.004406098126740549	-1232.9375357858548	-1189.9496105454775	-1942.0917004078356	-46.6518465533977
2437000	7.879962025258174	-4668.273568117571	-299.30582567814406	-4368.967742439427	9.147547804143658	15.43955619792806	6.048639139553548	8.589175229144395	2.104114439643514	3.951289736695036	1.0	12.0	1.0	1.0	5.0	9.036725510746342	0.5715473255278612	0.6053719590286488	1.8230807154434931	0.004274151569836028	-1232.83549526417	-1194.112972494216	-1942.0192746810405	-52.74328278802135
2438000	8.004529160561406	-4666.9957282340365	-295.39187464308867	-4371.603853590947	9.505987644905355	42.20057678669221	5.404995629119785	6.406553608028825	5.630524618910409	0.7929258295059292	2.0	8.0	3.0	3.0	4.0	10.231208828469674	0.4661645393270186	0.5220260890618497	2.0118093716111347	0.004316225207251591	-1237.0447497186597	-1193.7037031181221	-1940.8554007541654	-47.71713032206142
2439000	8.004529160561406	-4663.755384738089	-297.5855610163971	-4366.1698237216915	9.229407249708906	19.768362018950807	6.4189605349951915	6.848346687783684	2.653027079448666	2.5477203478287924	6.0	8.0	1.0	1.0	4.0	8.744506982524987	0.7525855887652487	0.5127785755280134	1.7346358357067408	0.004447822394514132	-1233.3861472520948	-1193.4512598844944	-1939.3324165851022	-51.69218982632357
2440000	8.004529160561406	-4654.658939909244	-290.27225317870307	-4364.3866867305405	8.40140426771881	6.005620522328624	3.80076168619344	1.5232749698462553	1.1658779893535025	0.4980335311769478	8.0	2.0	3.0	2.0	5.0	7.777336553875802	0.54791842748582	0.5210423450116503	1.931039227502532	0.005188825753597967	-1232.0866398036867	-1189.6273492794592	-1942.6726976473942	-50.24140031791699
2441000	8.004529160561406	-4654.046757282293	-291.71096147640924	-4362.335795805883	9.741448171663013	47.036680901753165	13.181424429232806	3.2551686348205466	1.1401895740088404	0.5503044350790937	1.0	9.0	3.0	3.0	4.0	9.067574421306327	0.6013505299234755	0.5288960027471235	1.8697534673294034	0.0045829661777745	-1234.9382526444583	-1192.6221612989405	-1934.7753818624844	-46.29554290039194
2442000	7.831455462124495	-4662.4233085312635	-294.4822749404796	-4367.941033590784	9.355143169375568	35.97712498191153	13.181424429232806	1.4344794141123771	0.8053033580642103	0.18528502080123244	1.0	11.0	3.0	3.0	2.0	8.453908647151081	0.6365640628683207	0.52445142047113	1.8389845166605516	0.004402346155520331	-1230.619075004636	-1190.5557776863225	-1946.7661808998255	-50.933614727961555
2443000	7.812613694854711	-4657.781191317302	-291.4080872113511	-4366.373104105951	9.3418420978883	19.247844905909925	3.315749758159506	2.0427695475797685	1.1364587507273975	0.8464828854682189	4.0	6.0	3.0	2.0	5.0	7.172089257531653	0.5544555467449729	0.5344286598065384	1.911115793448491	0.004204065890500282	-1232.5240327172646	-1190.2586905347623	-1943.5903808539242	-49.13415367048899
2444000	7.996347579764155	-4659.082668500726	-293.09922594043434	-4365.983442560291	9.889171901209716	12.848908159739157	4.9447949813548835	3.7022998972672485	1.146025184286208	0.4790354900209615	3.0	4.0	6.0	4.0	3.0	7.172089257531653	0.6902861876256033	0.5295005125243234	1.780213299850076	0.004600895211638051	-1236.276375630994	-1192.5387481902358	-1937.1683187390622	-50.859302845948434
2445000	7.71548433680427	-4667.573898580783	-300.2273217468552	-4367.346576833927	10.114325409159166	51.10962721627824	22.32389621027128	2.292489155628718	0.8621342397673911	1.8844709639100243	3.0	4.0	10.0	2.0	1.0	10.457451606465199	0.6022521984125795	0.5663001978393143	1.8314476037481089	0.003532356505400429	-1231.805447542327	-1195.5534973314873	-1939.9876319601133	-52.86523370825178
2446000	7.936204175276156	-4673.6263645878835	-306.1784707504329	-4367.4478938374505	10.002034947324344	45.88735950925766	29.34931232308004	12.68201640303626	1.5473499553882377	3.8961916247326887	1.0	6.0	7.0	5.0	1.0	10.457451606465199	0.60493915540711	0.5175545563126142	1.8775062882802787	0.003928849818028197	-1232.8530360790808	-1193.1337991924186	-1941.4610585659511	-55.85258028413968
