# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:43 BST 2015 [seed=1430153561777]
state	age(CK_HK_WF157_2003)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
593000	3.7291859727660777	-4682.714786863667	-303.64115585175495	-4379.073631011912	11.641546559285596	48.55938881918409	23.129380607725203	4.492537117644755	4.096075432528104	2.4037725236765843	1.0	4.0	8.0	1.0	6.0	7.509007558412607	0.4990281837498832	0.6718638172009547	1.8291079990491572	0.0035497293590744314	-1234.6550142199308	-1195.5841375022758	-1948.8344792897049	-55.37827247446962
594000	3.4494826740206994	-4669.479396140364	-303.9865678557063	-4365.492828284658	11.166202436383571	355.07899027836	73.15514749782585	6.236177168608089	1.258780353958708	1.4918897311859685	2.0	1.0	9.0	1.0	7.0	8.111044559345805	0.6523336415657998	0.41621199844463763	1.9314543599895577	0.0034252390370620766	-1234.208604153777	-1192.9292046575727	-1938.3550194733084	-51.858749331709205
595000	3.5605121148180077	-4669.493521610826	-305.5098653180153	-4363.98365629281	12.462061484344714	107.94300880695283	24.11192472170755	7.8183654344964575	3.8764359857625568	3.418810720193969	2.0	1.0	8.0	3.0	6.0	6.921792067520124	0.6444621273380862	0.6095848360701162	1.745953036591793	0.002817936417261623	-1232.041056389974	-1188.3129156419564	-1943.6296842608804	-55.433988362370926
596000	1.9789184340951316	-4672.281698134044	-304.02600911147294	-4368.255689022571	12.155588553779706	38.43526414743192	14.415296443435636	11.619980466401504	5.2682396875455	1.4805058456305678	2.0	2.0	5.0	4.0	7.0	7.725196748240904	0.46917685047595253	0.6585161134965332	1.8723070360275096	0.0028696199631388555	-1237.2681397943215	-1192.9788211101577	-1938.0087281180915	-55.72680634193821
597000	2.028905518892686	-4670.6732931289935	-303.9802870305155	-4366.693006098478	11.439592219644252	26.471705315318758	3.03485361503011	8.467467700814474	1.9341162216052052	1.0957693699434436	5.0	5.0	6.0	1.0	3.0	11.042354956197281	0.5557152639189851	0.51971417681201	1.9245705592690001	0.0031273210595425625	-1234.8999685029798	-1193.0680216889252	-1938.7250159065725	-57.162156505395934
598000	2.795137760454578	-4662.852926301753	-293.80070812512355	-4369.052218176629	10.577083509328675	32.551736161798	4.369879565403438	2.8718025953456205	1.582959158567977	0.8320602268146953	4.0	6.0	3.0	1.0	6.0	7.80649768497541	0.5566745415194181	0.6025124458991153	1.8408130125814617	0.0030443704680098646	-1235.5672360834556	-1193.8472286283638	-1939.6377534648097	-49.66434088669047
599000	0.7391079248304493	-4677.2002459849155	-306.41000034229387	-4370.790245642622	11.737688204298548	50.9264142218103	8.348256029912008	0.8826995511440381	0.671177551064044	0.6605907631906855	4.0	11.0	1.0	2.0	2.0	11.033641659627401	0.6983963198028121	0.6239276669575096	1.6776760132396735	0.0030916174494401353	-1236.3834498708623	-1195.0944890339283	-1939.3123067378312	-62.276959777230076
600000	2.509089083778279	-4671.823672434119	-302.2598393176779	-4369.563833116441	13.071945343784554	34.444375624117676	5.536194811932713	1.5780376058520065	2.7468336260170436	1.4830722798697042	5.0	7.0	2.0	5.0	1.0	9.579109856535027	0.6844606219479152	0.592017974518632	1.7235214035334483	0.0029490570303032514	-1238.318496054962	-1191.6181791040292	-1939.6271579574495	-56.75876201202628
601000	2.9360163598504183	-4672.545829819563	-307.4586767004803	-4365.087153119082	12.71489770824579	42.675954008822664	3.692302489464856	7.040025245045373	2.0411259033164733	4.569999985622477	6.0	1.0	3.0	9.0	1.0	9.350661920463386	0.6881010507855146	0.5885986578127131	1.7233002914017677	0.0023922451249757098	-1233.6197270041503	-1188.2496677667816	-1943.2177583481505	-58.96399777639913
602000	3.810412335399433	-4669.8200662001145	-303.0611602452283	-4366.758905954886	12.01184132569885	30.515284316169836	9.41523940757885	5.167304360702891	2.5405626655283107	2.198580870736857	5.0	1.0	9.0	2.0	3.0	8.24628934289078	0.5819742630245124	0.5273927372574441	1.8906329997180389	0.002967339310491357	-1234.0644762785569	-1189.6630974016198	-1943.0313322747095	-56.82494827029237
603000	2.482457915428089	-4669.020116625739	-303.98909614689177	-4365.0310204788475	11.108518221293064	44.16859661286128	12.44374665374013	5.782106019117341	1.5532445116670839	2.834278034842634	1.0	6.0	6.0	3.0	4.0	9.854031963898722	0.6155958237635951	0.532051337435059	1.8523528388013415	0.0032551927801079215	-1235.4990340293866	-1191.8255745353947	-1937.706411914066	-56.31057698930333
604000	0.8756823208984041	-4677.026394925365	-306.7415131209352	-4370.2848818044295	14.437525668791524	86.95559220578016	15.230696758555812	7.659117824225537	6.183765377861226	1.9672060308565982	3.0	1.0	7.0	5.0	4.0	7.963873359355793	0.5519993999809196	0.48096753229017664	1.9670330677288996	0.002787488962991899	-1235.7283958982334	-1198.5969438635784	-1935.9595420426174	-57.09263012559158
605000	2.01523522494635	-4669.834612681315	-299.950947796718	-4369.883664884597	10.851577227142613	36.063300561711934	10.009232902164694	9.10826063501755	1.4977922349561046	2.6376054562810833	2.0	1.0	10.0	5.0	2.0	8.730492830311576	0.6531776089864793	0.41440060289937	1.9324217881141466	0.003541904867082014	-1234.811503316077	-1196.0752781235763	-1938.9968834449435	-52.325412356676765
606000	1.656843698051109	-4675.246702259656	-310.24353317962823	-4365.003169080028	11.318092827231927	72.04233896422318	27.352827844713623	7.444535402588717	7.1654799063199945	13.448278401897614	1.0	1.0	9.0	7.0	2.0	10.23123531309792	0.643614580516829	0.5088559107090942	1.8475295087740724	0.0033616910020283735	-1236.6812652869876	-1195.4167470629025	-1932.9051567301372	-58.32832115856027
607000	2.2893810833620973	-4673.0826839999245	-304.81901571640753	-4368.263668283517	10.8417822504828	28.29332237102552	14.213575485055213	12.983375867763687	2.3497931161580183	4.212806302982905	1.0	1.0	9.0	4.0	5.0	9.10472178538476	0.6286679920425203	0.5400295511619906	1.8313024567954848	0.0035182843809858835	-1232.9642139648822	-1193.6328521177927	-1941.666602200842	-56.20462693487257
608000	2.0868797869438667	-4673.877265556743	-305.30517018969135	-4368.572095367052	12.049457156671807	128.01612547315742	54.913356490034694	9.644499178018195	10.60872500972321	1.3985831576204806	1.0	1.0	9.0	2.0	7.0	10.012864050574729	0.5982532519882832	0.597656569533828	1.8040901784778842	0.0032166353620288633	-1232.41941119485	-1194.0946858248747	-1942.057998347327	-52.56825881862689
609000	3.1336268580612563	-4663.28786466136	-298.9491836709814	-4364.338680990379	11.00889903555665	41.655501540151576	7.4287604179836135	8.236011325328008	2.0781811637138308	0.8893651773739664	1.0	2.0	11.0	1.0	5.0	8.269900419600846	0.6041465673494382	0.5772231473182303	1.8186302853323268	0.0035759818753798482	-1230.0396672357888	-1190.7314584175774	-1943.567555337013	-52.306530867639275
610000	3.2011814673652292	-4664.370163586289	-292.958570775193	-4371.411592811096	9.82885371764713	30.96960682330142	12.348151323877953	7.260933789639164	3.158718005710523	1.0667609811858376	1.0	1.0	9.0	2.0	7.0	8.654329544239626	0.6641441322245004	0.5362135572059938	1.7996423105695012	0.0033649891042502097	-1235.9762038524213	-1193.3470915495711	-1942.088297409104	-46.27032307521149
611000	0.1292552754135885	-4659.281075080163	-293.2459735322408	-4366.035101547922	9.843525669090269	62.9297997093274	53.00479560850198	3.621076129080772	0.9975815077119978	1.0667609811858376	2.0	1.0	11.0	3.0	3.0	7.671693140850532	0.6260430338330287	0.6161074622312285	1.7578495039357382	0.0037894387893871104	-1233.580868241554	-1194.777459326567	-1937.6767739798004	-45.155714222104024
612000	2.644299804251532	-4655.6271035424315	-290.11515678219206	-4365.51194676024	10.305563857746083	42.50303571009274	0.887893417945134	3.2040020249355092	1.225453993038806	1.9741346703890925	3.0	2.0	8.0	5.0	2.0	7.270289834440551	0.6799161661736435	0.5082658829593512	1.811817950867001	0.003991426687870815	-1237.5834967304868	-1194.591575048047	-1933.3368749817066	-43.50204070838928
613000	2.618953589929097	-4668.8933582665695	-298.38088268564366	-4370.512475580926	9.520910415627322	113.60012994356717	13.83832619210223	3.2193797501134136	2.361559439400945	6.419629065681211	2.0	2.0	13.0	2.0	1.0	8.4691757438221	0.6053409201794454	0.6881912844860282	1.706467795334522	0.0037774356104561817	-1234.4158895338778	-1194.8001267091277	-1941.2964593379202	-48.05822919947964
614000	1.9435500888413344	-4673.537005715453	-303.6956912011527	-4369.8413145143	9.950102926259916	318.9504849778682	21.357169267159477	3.6446056053729823	7.152748341055595	0.8034542220561447	1.0	4.0	12.0	1.0	2.0	8.4691757438221	0.659400826797143	0.5784945834122153	1.7621045897906373	0.003764029775894443	-1235.7161765285168	-1196.2972038965443	-1937.8279340892395	-51.13604806085982
615000	1.2063788411771066	-4666.876320633585	-303.6214104143281	-4363.254910219257	10.688907194031072	112.9204229880387	22.552009728210944	2.604612162062199	4.417853358318726	2.110251174276595	1.0	5.0	9.0	1.0	4.0	8.356773242839772	0.676572851647456	0.5076921808324262	1.8157349675201135	0.0035192134061979696	-1234.6210085336497	-1195.177953845197	-1933.4559478404108	-53.73866073239458
616000	2.787104788097694	-4666.1125281714285	-303.52950356042214	-4362.583024611006	11.80405155245786	108.34598126848105	12.740164007163948	6.307756163325036	0.754337152377038	1.2928538685190047	1.0	2.0	11.0	2.0	4.0	7.991020173626201	0.5522566650235996	0.5552045038396517	1.8925388311367441	0.0033653452982047452	-1233.8413017241787	-1195.2396366232829	-1933.5020862635447	-55.27121440807322
617000	0.8106279879828389	-4668.44793470846	-302.5104001072829	-4365.937534601177	10.940112618107708	120.32683469877075	24.41633596120242	5.3023259891286045	2.329942301399619	1.7817973735261636	1.0	8.0	4.0	1.0	6.0	12.080329885292393	0.6147188125893297	0.46698629977142514	1.9182948876392405	0.003341876978876973	-1232.586208795367	-1195.9212962100712	-1937.4300295957387	-52.84640987554277
618000	1.6810680373594709	-4669.280331730235	-302.83346448165184	-4366.446867248584	11.790919683113302	300.9406208793196	5.4825272890771934	6.539175889272156	1.5987814898034243	1.8376828379617947	2.0	5.0	5.0	5.0	3.0	10.86012889627527	0.6499886673696419	0.5698048049311693	1.780206527699184	0.003805917528763196	-1237.2901481121637	-1192.8546773726987	-1936.3020417637217	-52.12254383255829
619000	0.7753133299442316	-4668.0844068271945	-300.7459471674519	-4367.3384596597425	11.525138936502385	47.055412954228046	4.8688296272563765	5.370383029718401	1.685057818527901	1.8478732930500008	2.0	5.0	8.0	4.0	1.0	8.419341689926606	0.6370906562439945	0.6919732530706048	1.6709360906853958	0.0032266031446967817	-1233.9196524339968	-1192.9198773572793	-1940.4989298684666	-54.251826729153464
620000	2.781562107765872	-4665.79083468783	-300.4653454619565	-4365.325489225874	11.705422193863859	67.38786225925963	11.11129262857954	1.9261565482287952	0.6764667774099659	1.9680416522363515	4.0	6.0	6.0	1.0	3.0	7.928373672257471	0.574166674372785	0.6032647623488354	1.8225685632783748	0.0032838973602961376	-1233.4381653330965	-1191.9132350838734	-1939.9740888089038	-53.44410921752046
621000	2.5341584127170718	-4667.423528814232	-299.8686522411648	-4367.554876573067	9.88467040589129	38.92774864383645	12.918078297762253	3.498947406502957	1.0349802844421507	0.4403443482977956	3.0	6.0	8.0	2.0	1.0	12.077392681192451	0.7003927337263298	0.5090286949407438	1.7905785713329216	0.003454222945752339	-1231.3274591174606	-1196.2774259274167	-1939.94999152819	-54.62595724420397
622000	2.824733585029252	-4671.702352325796	-298.51156166399005	-4373.190790661806	11.245058303454249	16.85130695556267	8.203658681615662	1.7847623929214869	2.6661653327760195	3.9616607399366504	1.0	9.0	5.0	3.0	2.0	8.6298361155019	0.5701593218522468	0.5293236934060609	1.9005169847416874	0.004034829723954871	-1236.5748283310525	-1195.7431711439028	-1940.8727911868507	-53.10032948827102
623000	2.4955526613316676	-4661.352014658617	-294.7155348048193	-4366.636479853798	10.745933551679773	68.17540959734916	9.839159291641506	2.740273565373689	0.42639655806157545	0.740202676660084	3.0	7.0	6.0	2.0	2.0	7.754852890757956	0.7166321660163679	0.5311900069197024	1.7521778270639246	0.003437726916474251	-1230.6907158069732	-1191.9126585216168	-1944.0331055252082	-49.2081154996808
624000	2.4374520633084487	-4663.80706094512	-302.87284288674425	-4360.934218058375	10.808976177294735	443.5661625124199	9.995820873083742	2.243512033314487	0.9515963866741316	0.4209681838520784	2.0	8.0	4.0	5.0	1.0	8.222479118684854	0.6576032148831323	0.5730118818260919	1.7693849032907705	0.0032731109329266553	-1232.180013314094	-1190.2848505691973	-1938.4693541750835	-54.14365662580226
625000	2.6174538626721615	-4668.168075816156	-302.8676769128622	-4365.300398903293	10.826350173656998	491.58318044015607	18.831425636873327	2.2769063352392385	1.235599781268705	1.7956213659991513	1.0	9.0	5.0	4.0	1.0	8.152649791154925	0.5768588922905638	0.5789028984685194	1.8442382092409118	0.003459985258753764	-1232.5864760482857	-1189.7625503963577	-1942.9513724586495	-51.99053872710105
626000	2.75095122538868	-4663.585339497461	-296.72409137322273	-4366.861248124238	11.520825722886237	69.43857034275739	5.536894231631025	2.1009080101033533	1.9566396538649544	1.848291256914602	2.0	9.0	1.0	4.0	4.0	9.531656313703714	0.6316857182199973	0.5708215637509358	1.7974927180290619	0.0030202185161896833	-1236.514128042355	-1192.734883783614	-1937.612236298269	-50.26991494310746
627000	3.1010299803458636	-4668.139833611067	-301.2361928054456	-4366.903640805622	11.948801627488388	155.62347079567243	5.0182546750791275	1.348665799106478	1.1001277587483413	1.0517935270548888	2.0	9.0	2.0	6.0	1.0	7.154497659743243	0.6146269023925954	0.5997907960602094	1.7855823015471903	0.00312735607262777	-1232.8542420713977	-1192.1182738002872	-1941.9311249339369	-54.834660492447625
628000	0.6357502433480953	-4670.311751659066	-301.86730956777296	-4368.444442091293	11.97554131637409	45.30122712429273	7.38260601133972	3.2385433031025115	2.033194195161246	2.0896601441853595	3.0	10.0	3.0	3.0	1.0	10.322629142347507	0.6402966920894921	0.6308681093395205	1.7288351985709824	0.0029980118163844206	-1236.7120682168047	-1194.6408537573473	-1937.0915201171415	-55.50671266239844
629000	2.1166917976190347	-4673.962147669462	-303.2666977138422	-4370.69544995562	12.366120022745337	46.227599141767676	8.35041042413778	5.102350194030294	0.8844781526339306	3.342995987004365	4.0	10.0	1.0	4.0	1.0	9.617878173904055	0.577232806449517	0.6188077678143117	1.8039594257361662	0.002723666779597132	-1235.9543085660732	-1195.1813469705082	-1939.559794419038	-54.7035169874249
630000	3.0241503108080967	-4671.101279771627	-302.5482562414412	-4368.553023530186	13.236292751242827	74.69563479805142	7.186981065792599	6.177460251986595	1.7166908364582234	3.207125905242806	2.0	10.0	2.0	5.0	1.0	10.176789403294178	0.6115262562891843	0.5607061060734074	1.8277676376374032	0.0024049979482372442	-1235.8202354523648	-1193.929090738234	-1938.8036973395867	-53.90736717813426
631000	2.248485273001199	-4670.1910790510865	-302.325133184817	-4367.86594586627	13.691588550622226	123.97649202018385	2.7189475489612316	5.963976637384321	1.2183829536444626	1.8899025753666872	2.0	6.0	5.0	5.0	2.0	9.886403925707132	0.5065614364339156	0.5057154800583117	1.9877230835077677	0.0025884584308223245	-1237.099454690046	-1195.2450499865488	-1935.521441189675	-53.180907429772425
632000	1.0863014084653653	-4686.265953159209	-309.11176121170865	-4377.1541919475	13.170967606667865	44.325077117770654	8.613187387783865	13.281340049691384	4.675859766026931	1.1593260543542372	3.0	7.0	3.0	3.0	4.0	8.544188530012425	0.5254736381852466	0.5113657515788255	1.963160610235923	0.0027730009220800268	-1234.979837095965	-1200.7630194908788	-1941.4113353606565	-60.50653492041016
633000	2.846439237719153	-4677.558088572449	-310.35068396301415	-4367.207404609435	12.884947232649605	101.53064665284613	15.257243545195356	4.941388846225056	1.6827554436051497	0.5037788187253349	4.0	4.0	5.0	3.0	4.0	7.629930587266508	0.5571495487029313	0.5181213035756034	1.9247291477214603	0.002613754713976367	-1234.6757938611333	-1194.2658118722766	-1938.2657988760245	-62.86217683286263
634000	2.658761344108054	-4664.682351619772	-302.0263121435793	-4362.656039476193	11.92096750065533	20.550227471624567	10.90168701617925	1.6174425630255438	1.1786717173857828	2.224163411850247	3.0	8.0	3.0	5.0	1.0	7.015671884993024	0.5747211722322497	0.5056065511711973	1.9196722765965482	0.002896931564468691	-1230.452217438116	-1191.0264002501117	-1941.177421787965	-57.445170368807496
635000	3.243180465887484	-4664.576978929346	-296.32020688980964	-4368.256772039536	11.52906450258573	47.14963394911275	3.426124213301825	0.5549178651140523	1.8933607706829725	4.5398805203257275	2.0	12.0	2.0	3.0	1.0	9.42199474658073	0.6307012291442167	0.6016701910089828	1.7676285798467957	0.003449316732345467	-1233.6475174305258	-1192.8957199748234	-1941.713534634188	-48.78676352686788
636000	1.595305652692721	-4661.187563958032	-292.18273679159637	-4369.0048271664355	10.262917516984126	69.5122539118067	4.134733261165721	0.8155594091411176	1.0918966095418525	1.1609931612730433	2.0	12.0	1.0	2.0	3.0	8.659668465256336	0.5022016462191373	0.5476276208341394	1.9501707329467184	0.0035725676662352163	-1234.62670482506	-1191.888818117399	-1942.4893042239764	-47.32024621466407
637000	3.432186065639213	-4668.050732587429	-294.668662952064	-4373.382069635365	10.1273528159413	113.250777280881	2.0139878138301093	0.9662855192000949	1.2670271033721536	3.7610647323215614	3.0	9.0	2.0	4.0	2.0	8.659668465256336	0.577716763289304	0.5773241817242694	1.8449590549864219	0.00358321572477708	-1235.7241917343028	-1192.9127028495132	-1944.745175051549	-47.1125515821614
