# BEAST v1.7.4, r5154
# Generated Mon Apr 27 17:52:10 BST 2015 [seed=1430153528940]
state	age(PEREGRINEFALCON_HK_D0028_2004)	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	kappa	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.Flu.treeLikelihood	CP2.Flu.treeLikelihood	CP3.Flu.treeLikelihood	skyline
1874000	1.5913541586764701	-4656.262025230996	-288.3232515895206	-4367.938773641476	9.257330391139162	35.432592121387096	5.587874061544128	2.8309223090053086	0.9107407565065546	0.8665096977771858	1.0	8.0	4.0	3.0	4.0	7.041347956905021	0.637354731358333	0.5141955412911847	1.8484497273504708	0.004553091341369142	-1236.1987818434516	-1190.0473364560398	-1941.692655341984	-44.3725051875384
1875000	0.6774464422749142	-4657.93032990081	-286.7199993535663	-4371.210330547244	9.395766997339791	12.446003013591344	4.469491706766022	2.3029635392514076	0.9905101220309316	1.0337709587519341	4.0	8.0	4.0	2.0	2.0	10.861658631963586	0.6705044826302866	0.5647425360159218	1.7647529813537801	0.005522525316979344	-1238.6501358389414	-1193.745849403284	-1938.8143453050182	-44.36336441050937
1876000	1.1503934515232563	-4651.873287676557	-289.0580250743085	-4362.815262602248	9.058260307623753	18.971685304233137	34.054236434462496	2.376308266976013	1.1758045567625428	0.24085311831634743	2.0	2.0	9.0	4.0	3.0	9.096500287821431	0.6443994886953717	0.4741076256610011	1.8814928856436157	0.00471612974446319	-1233.3154937195877	-1193.3999878545717	-1936.099781028089	-43.58584806115401
1877000	1.6033756801616992	-4653.525165357166	-291.34863834359453	-4362.176527013571	8.978988410446993	130.74076995951745	15.654922954986821	4.911202092851778	2.542200839345529	0.756286822943319	1.0	3.0	7.0	3.0	6.0	8.40717971779889	0.542864770288864	0.5513454118638708	1.9057898178472539	0.004400124736354353	-1234.4977083658023	-1188.9085820299695	-1938.7702366177991	-42.69069322499172
1878000	1.3230364434380935	-4656.85094048543	-288.51355281786635	-4368.337387667564	8.290903654904902	58.78336215739147	15.510844713027018	4.403813488583891	3.895448998897829	0.4795722663669004	1.0	4.0	3.0	6.0	6.0	10.638674623049422	0.6241015713667122	0.5868185012670859	1.7890799273661906	0.004816426530995808	-1234.3788643311154	-1193.1758558555455	-1940.782667480903	-40.60355417097044
1879000	1.6200618836079546	-4654.789672947934	-286.87066546598464	-4367.91900748195	8.364446589484283	36.09337991878381	19.867431745300674	14.713058651165642	2.060468216417331	0.8949804991459218	1.0	1.0	2.0	11.0	5.0	8.952996296944	0.590344744475809	0.5037333849736017	1.905921870550578	0.004771512748783752	-1236.0616675748254	-1193.3016491774104	-1938.555690729714	-38.9817901706423
1880000	1.2646858404227834	-4660.243356702299	-292.3836671053825	-4367.859689596917	9.119950939356302	59.902898470315506	36.98247899414954	80.14155873550416	2.5791998299168304	0.7499073972083826	1.0	1.0	1.0	13.0	4.0	8.952996296944	0.6878899621410385	0.654380156146395	1.6577298817125552	0.004439087997689361	-1234.9128937841838	-1192.643849479378	-1940.3029463333548	-39.69867870797637
1881000	1.0242964325661603	-4665.777030870043	-298.55159086768697	-4367.225440002356	10.199988292951675	103.96651188989347	31.771593353942873	5.336248254886184	4.364404677770221	1.2517135927612362	1.0	1.0	5.0	11.0	2.0	8.70597195876768	0.6480477677421826	0.594405548387914	1.757546683869892	0.004074655466000211	-1233.3899132132724	-1191.398881952513	-1942.4366448365702	-48.656126951162555
1882000	1.906569542284747	-4658.806941986961	-292.8375756995915	-4365.969366287369	10.23838263628052	57.029300930325604	4.7774670336898835	4.791203508127688	4.185972468751908	1.4075970352488252	2.0	1.0	1.0	9.0	7.0	8.21809526498116	0.6306570956661404	0.4920556670749345	1.877287237258914	0.004069287994371252	-1232.585509910659	-1192.0034011555076	-1941.380455221202	-45.526575031250424
1883000	1.5594877367594342	-4665.5977126414	-299.4558446208032	-4366.141868020597	9.630920926858582	15.619461358260184	3.963245805750505	6.335574565965468	7.715103122424974	0.7401142360496075	3.0	2.0	4.0	4.0	7.0	8.808660368398026	0.6266344696872393	0.4641318780868585	1.909233652225891	0.003955757418873557	-1231.8494542671722	-1196.166919941418	-1938.1254938120067	-53.0921471548719
1884000	1.6572593880846913	-4657.643657382218	-295.99100093678044	-4361.652656445438	9.81567196005026	10.444672303277379	15.084756008525853	7.542624103105412	3.103543101531756	0.7652457485160652	5.0	3.0	1.0	5.0	6.0	7.622546206681868	0.5294974320343492	0.70738649912454	1.7631160688410996	0.004260662911481347	-1232.316925407775	-1191.5910567074075	-1937.744674330255	-50.540088997198254
1885000	1.6572593880846913	-4660.47996370159	-292.77203477958085	-4367.707928922009	9.054680383591752	40.09625971775214	4.832518981905542	2.8886955276900013	2.0084395633905654	0.7041843268820457	5.0	5.0	3.0	1.0	6.0	6.874969892373009	0.57814930754874	0.5902179876214677	1.8316327048297811	0.004378471592936046	-1231.7592974113863	-1190.4692794336192	-1945.4793520770038	-48.10536806769639
1886000	0.28965625002922657	-4659.280991435879	-291.36663602503256	-4367.914355410846	10.136664479162851	20.94378554359555	3.623253533580177	2.437911562883512	1.4306266362725413	1.3175091337947096	5.0	2.0	5.0	3.0	5.0	8.581986907923177	0.573507199610353	0.6221721881043628	1.804320612285273	0.0039196773465297	-1235.888870289849	-1195.515216879145	-1936.5102682418517	-47.9845439842276
1887000	1.52902993066255	-4658.289411759862	-294.4705521885408	-4363.818859571321	10.329253254705801	10.769807830884924	4.276311905971103	4.248125028693042	1.490056170528798	0.6310674343885689	5.0	5.0	3.0	1.0	6.0	9.374245303446573	0.668578211792459	0.551006069357449	1.780415718850081	0.004051335635359857	-1233.6451298961276	-1190.4700847648376	-1939.7036449103557	-51.757452208024155
1888000	2.1674521785407315	-4669.214156587175	-300.3753340204744	-4368.8388225667	10.444272713797602	25.379113734112494	9.94061798329095	2.028773999505603	6.019746886515014	2.9474968538394797	2.0	6.0	1.0	5.0	6.0	7.862592305667722	0.751758298561104	0.5124203301590738	1.7358213712798112	0.003505733982921054	-1232.994737111721	-1193.2461736865882	-1942.5979117683905	-52.73515232211365
1889000	0.6204334828599158	-4671.901954911411	-299.92903492281414	-4371.972919988597	9.516498707177359	14.536381285795446	19.84765444690459	7.128628090893581	4.605220046433051	2.560492587188276	1.0	4.0	1.0	7.0	7.0	9.264913139207275	0.6267366423114753	0.5519180655562379	1.821345292132276	0.004159050617618063	-1236.0028574698092	-1189.743861913308	-1946.22620060548	-52.685026097740995
1890000	1.687704263430482	-4663.963172620042	-297.19106231793	-4366.772110302112	9.273324969730837	71.66808792378593	28.534433669102306	6.496414108466223	3.035339089816707	1.7057562462547164	1.0	4.0	2.0	5.0	8.0	7.751290414903678	0.7151612623377724	0.517799651974663	1.7670390856875537	0.003882397101678964	-1233.3723498508584	-1191.3845760933284	-1942.0151843579254	-48.35290257777871
1891000	1.098120379160088	-4663.398681612415	-294.6440907076314	-4368.754590904784	9.839161821966869	119.16989641888104	18.185305936016146	6.226100909463995	4.767046592883087	1.0676284863755978	1.0	4.0	1.0	5.0	9.0	6.500343774143085	0.55454877639848	0.55379277559201	1.8916584480094993	0.004238296206329678	-1235.646577985278	-1193.7020838295427	-1939.4059290899636	-45.17694979404279
1892000	1.5512606561967996	-4659.192384213924	-296.536583614749	-4362.655800599175	9.435132134175696	18.07276096948261	17.891014066504475	2.0242653312798136	5.267230629748745	1.1669664046477852	3.0	2.0	1.0	6.0	8.0	8.97538426844465	0.637564322800976	0.5079399299517104	1.854495747247303	0.0040974088109066035	-1231.8584532945601	-1189.0768996919146	-1941.7204476127001	-49.11708106265946
1893000	2.2820330007642466	-4670.481933214731	-302.62719345272336	-4367.854739762008	10.41543997632395	85.69265868346707	5.858930538922224	4.373094840315421	0.8451030175804587	4.286499207787186	1.0	4.0	2.0	1.0	12.0	11.311633717877779	0.5966280077166078	0.6362548328893923	1.7671171593939892	0.004247104124458884	-1233.1549831452587	-1195.8952063778675	-1938.8045502388811	-51.88599491212935
1894000	1.3472444144417248	-4665.518645703291	-302.97520464686846	-4362.543441056423	9.504732718015076	75.74387081412895	27.772044767665655	27.806741830563627	4.39060214101422	3.5436663577040566	1.0	3.0	1.0	1.0	14.0	9.89920392946134	0.687478327088485	0.5899248013730133	1.7225968715384912	0.0038502368754607602	-1233.5472916085316	-1193.6414628458792	-1935.3546866020122	-51.307844835748355
1895000	1.903728783747876	-4660.3630978446345	-296.3568046971218	-4364.006293147513	10.120364256163429	27.641800270516704	33.10871711701035	6.09674763625803	1.9844202967764	2.222855531274617	1.0	2.0	2.0	3.0	12.0	9.16581835749657	0.6553707428606158	0.5600289727238839	1.7846002844154898	0.004261064720345624	-1235.2988971137338	-1193.3678659969266	-1935.3395300368527	-48.42371470066139
1896000	1.1294152296406725	-4672.570791409029	-298.2813487039586	-4374.2894427050705	9.760877878512218	70.90838015451858	39.60887272431718	10.78761621241651	2.7306120934448397	4.17424529895215	1.0	2.0	1.0	2.0	14.0	8.091119691686355	0.4900037907474937	0.7199008870929904	1.7900953221595053	0.004597154216912219	-1238.182816310861	-1199.5796703961494	-1936.5269559980597	-47.734561930104334
1897000	1.518495560094737	-4663.425521950075	-298.6122853992423	-4364.813236550833	9.3928707831165	18.843173849311427	8.827647033133896	4.127292529301088	9.371016814452847	3.3345936085195715	2.0	3.0	1.0	6.0	8.0	8.471378358024293	0.6472705039877514	0.588602551786604	1.764126944225634	0.004777259867734797	-1233.912372826228	-1191.5285923879887	-1939.3722713366162	-50.949287256260625
1898000	1.8327670501681261	-4658.09533181151	-294.5703725304064	-4363.524959281103	9.347047396342356	32.797912813778986	6.796763849353733	2.7989291536684924	1.6707523092633074	2.3007002234756575	2.0	1.0	9.0	3.0	5.0	11.029053788241923	0.5299344891694551	0.47555733833523206	1.9945081724953024	0.0046152977949756886	-1231.6455530161038	-1191.2937825003094	-1940.5856237646901	-48.87863810836247
1899000	1.7281390927863107	-4669.55915361984	-299.35125197131714	-4370.207901648523	9.38615600642066	31.426654290616252	34.23809135057834	20.148128730353438	3.1928003811628747	3.1265309503839163	1.0	2.0	1.0	3.0	13.0	11.134682634810732	0.69574401285239	0.5291566376884312	1.7750993494591678	0.004238241234935497	-1235.8274247330537	-1192.4889739417372	-1941.8915029737323	-49.27437459662687
1900000	1.412067210278866	-4672.454970292992	-304.57226628482954	-4367.882704008162	10.283143722431937	90.94903601404232	9.394951147443802	9.666165993018259	13.970385020458673	3.4150362399643073	3.0	2.0	1.0	2.0	12.0	9.031525658386087	0.6675803010242228	0.4790596523291828	1.8533600466465832	0.004438433618789886	-1235.0056277143187	-1192.4121274058384	-1940.4649488880052	-53.12479057619344
1901000	0.5490747858034659	-4670.291636478205	-297.6803995771512	-4372.611236901053	8.620785806125994	31.310020785639985	13.80915387630527	18.738700261834296	2.896290974906644	0.8262290957506911	2.0	7.0	1.0	2.0	8.0	8.872585757154457	0.5293176482627596	0.5823263563412893	1.8883559953959401	0.004153089199779699	-1238.2248007674864	-1194.0253501398754	-1940.3610859936916	-49.493838073138846
1902000	0.8125086377304722	-4666.338461777386	-293.5387047784496	-4372.799756998937	8.35191984350656	35.7114790865141	34.880769733687956	4.896361028813191	4.505842566117784	0.5658973653263276	5.0	1.0	2.0	5.0	7.0	7.674770654158043	0.5151336317958111	0.6211226288822728	1.8637437393219052	0.004266404168130667	-1236.8440635477546	-1193.3200832438934	-1942.6356102072887	-45.282562289591255
1903000	0.9663565725940826	-4659.694893944351	-293.1169582674604	-4366.577935676891	9.36697051244076	42.36980813416824	6.023976431403675	4.473225122183627	2.7376590561580665	1.3922656021963313	4.0	6.0	1.0	5.0	4.0	7.230055321031448	0.5531652668167082	0.7348817038022746	1.7119530293810061	0.00415803484298945	-1233.880784869717	-1193.9160211984313	-1938.7811296087423	-47.08105272073998
1904000	1.4505103200131906	-4661.689461071065	-295.5492002335783	-4366.1402608374865	9.627536308440753	35.52966394641673	11.386109641188808	3.6554065181437716	1.0461263360814954	1.9123890187313235	4.0	6.0	4.0	5.0	1.0	9.173329692213176	0.7017991380811162	0.5114778313451271	1.7867230305737456	0.0038980251044341647	-1237.2800132986308	-1191.4965636220556	-1937.3636839168	-49.40419749697543
1905000	1.398751559332919	-4661.166760306112	-295.62919487089266	-4365.537565435219	9.407833478053973	66.18248830530824	3.4607940317942645	3.370317506527427	4.507572941656966	1.4572220401510685	2.0	10.0	4.0	3.0	1.0	7.371869956438045	0.55918903728539	0.6321067664788808	1.808704196235718	0.004027196094801086	-1235.7757052135048	-1190.323007524466	-1939.4388526972484	-48.339054297907126
1906000	1.5737505649965726	-4662.427811793414	-295.16890791620966	-4367.258903877204	10.087477866798533	94.60038578961179	6.045382634930802	3.3661806820925126	1.5899981131680632	1.0656253654023304	2.0	11.0	2.0	3.0	2.0	8.165955743195584	0.6162282289259527	0.5081415942456178	1.8756301768284183	0.0034751431004570307	-1231.3957401634998	-1194.048766705978	-1941.8143970077258	-48.47102219028526
1907000	2.1419913514087345	-4657.963579811887	-291.1533778198203	-4366.810201992067	10.255934032973629	28.062105972889437	3.8689934174886083	1.8099480970632882	1.4079388881868071	0.7364227189154823	3.0	9.0	3.0	1.0	4.0	10.08527507466699	0.6083706066884722	0.5698280479728075	1.8218013453387092	0.004098067714619646	-1237.7061144056818	-1193.3966943474209	-1935.7073932389642	-47.71991208250248
1908000	1.2581983230762095	-4649.758033579833	-288.10780231091496	-4361.650231268918	9.69993876223254	22.1372602191501	3.229793522292774	1.806041655586958	0.8219941760828328	0.6577011002847416	4.0	8.0	3.0	1.0	4.0	10.08527507466699	0.6113179298109207	0.5591181311368357	1.8295639390522322	0.004222006396489509	-1232.5191208364752	-1191.8378042319375	-1937.2933062005054	-45.81581372946696
1909000	0.9919676883885584	-4659.577795750011	-293.4162403621392	-4366.161555387872	9.525010209119998	37.531518040642354	6.91685321248915	2.8324646399017923	1.2073224380180463	0.9592033816054755	4.0	6.0	1.0	4.0	5.0	8.938645271671115	0.615167509699599	0.6338725975262116	1.750959892774178	0.004410051585220067	-1234.6975254780932	-1194.1439778710194	-1937.3200520387593	-48.738942608694074
1910000	1.7935361620489516	-4658.425988047263	-289.63433595353035	-4368.791652093732	8.60031365197286	21.523735208679998	11.576152787978714	3.411617879355543	1.210270962669839	0.2138686070037961	3.0	6.0	4.0	5.0	2.0	8.735508379793242	0.6362384237558822	0.5507156271043641	1.8130459491397422	0.004605233216542683	-1234.8342487452678	-1191.5928972491522	-1942.364506099312	-45.83913582338712
1911000	1.3624877868380185	-4658.02895714168	-288.1453249616496	-4369.88363218003	8.900385435123198	27.869773056130146	9.725647617924968	3.2018853880833387	0.6404912407863508	0.3554374978160821	1.0	9.0	6.0	2.0	2.0	7.070883586374557	0.6180604740454078	0.5635694362714349	1.818370089683146	0.004844026927663206	-1234.745931398255	-1194.6442558318251	-1940.4934449499492	-44.849589177059386
1912000	1.374391336816576	-4645.521445840517	-282.27584662977057	-4363.245599210746	8.65813104769316	25.73369013460712	5.048908741636681	1.5489020173203245	0.5955747828361901	0.13319805146728853	1.0	9.0	7.0	2.0	1.0	7.901774094421011	0.5736757753758159	0.6013492222867112	1.8249750023374616	0.005056109570884081	-1234.8254629603537	-1191.5586712310856	-1936.8614650193067	-40.80501948519527
1913000	1.820723147965019	-4652.722430120207	-284.60959211252447	-4368.1128380076825	9.013469511251921	31.230263495020996	6.060345794258217	0.6280570558296074	0.6209314191660458	0.6170008999149225	2.0	11.0	2.0	4.0	1.0	8.039490505572275	0.5247114697783754	0.6865269914297458	1.7887615387918676	0.0054234468237756165	-1232.90069817213	-1193.141036834558	-1942.071103000994	-42.243822001248
1914000	1.406084448602579	-4659.526291954867	-287.6210728807519	-4371.905219074115	8.420163248238412	7.264419791733898	4.300882916882709	2.5917400059947906	1.4177630957857643	0.2536528170838636	3.0	11.0	3.0	1.0	2.0	11.409234846711145	0.5590395165374294	0.6871829342604935	1.7537775492020657	0.004840974442889807	-1235.7772338812529	-1191.0760316086337	-1945.0519535842282	-46.28133733699615
1915000	1.9966569390199895	-4655.00594585155	-288.751516155447	-4366.254429696102	9.2377944989453	11.778336148111274	6.789696636924163	1.1562404320495183	1.384541146477733	0.7027074673856257	2.0	11.0	1.0	3.0	3.0	8.971582865657675	0.648766564608319	0.5085374335365376	1.8426960018551324	0.004750173254729107	-1234.4170022850221	-1190.7304909068491	-1941.106936504231	-46.52873330904488
1916000	1.2494717221438658	-4657.282963821151	-287.7086112481453	-4369.574352573005	8.949438564454619	12.062842865911499	3.7541014717191397	1.3934317537175156	0.46922427410133133	0.6076432933587443	2.0	9.0	4.0	2.0	3.0	9.419652877600358	0.6236219737576724	0.46422353197646415	1.9121544942658526	0.0046855130293957095	-1234.1850749997773	-1193.496898648542	-1941.8923789246855	-47.01497647729525
1917000	1.8955159554401115	-4657.377256359253	-292.37888654315316	-4364.9983698160995	9.35956046531976	22.756616861155422	10.14404301224168	5.7735451445098285	2.0165561068407065	0.5052512689492007	3.0	6.0	2.0	4.0	5.0	7.89453746430988	0.6453806911432636	0.5435020839310938	1.811117224925632	0.004181748830531894	-1234.2625939055995	-1192.6083229302283	-1938.1274529802715	-47.41818485966961
1918000	2.0686404731237773	-4665.290677912524	-296.66436401269533	-4368.626313899829	9.5756515868372	69.63737277135807	22.35851170005197	9.130392033395488	2.549618106370009	0.7605423150435414	1.0	7.0	1.0	4.0	7.0	9.38888155221056	0.5427793314121563	0.5265926627786357	1.9306280058091976	0.003887186853542577	-1236.840902403461	-1190.6121721094091	-1941.1732393869584	-48.11799098017319
1919000	1.5815398184128977	-4653.145050084374	-291.6379900310093	-4361.5070600533645	10.09632696474648	27.376503807647143	8.330752134566286	5.631191209829263	3.8052824891974875	1.467890195430717	1.0	1.0	3.0	7.0	8.0	8.68125639832842	0.5515806725726526	0.6020269494770629	1.846392377950274	0.0041382305668972545	-1234.1197922114072	-1193.6991451096596	-1933.6881227322976	-45.37252239271057
1920000	0.8846974061700363	-4664.120107956723	-298.34290039133276	-4365.77720756539	9.98867184632123	54.79837030647202	20.157804796589176	3.2350149385271463	2.2211883953177347	0.9371035242746801	1.0	3.0	2.0	9.0	5.0	7.814490723948654	0.617636727916568	0.5335317304863628	1.8488315415970586	0.004224636678762885	-1232.521230933882	-1193.2635067232804	-1939.9924699082276	-51.408583100240534
1921000	1.1257266937691948	-4660.550518901595	-295.1015036632293	-4365.449015238366	9.568555423276349	29.42564019288781	2.7178327142303584	5.358781005805963	8.644901915617503	0.8152747529098048	4.0	2.0	7.0	1.0	6.0	9.688023071854401	0.48780238892533456	0.6314516581974936	1.880745952877161	0.0043954453549343185	-1238.2285819473873	-1192.230363590163	-1934.9900697008156	-47.201227506349255
1922000	1.1193610393404083	-4655.786808920771	-291.9329213502225	-4363.853887570549	9.476602644507809	15.49927150872444	15.586105314811752	2.7554668274049026	1.6899635033293579	0.921316676774581	7.0	2.0	6.0	2.0	3.0	7.641874888838641	0.6121212063363144	0.5478694196386508	1.8400093740250243	0.004823890789958952	-1234.001232703921	-1192.477646068497	-1937.3750087981311	-47.53363446263727
1923000	0.9787454253329955	-4659.331522020207	-291.68593258864337	-4367.645589431563	9.295799535530206	29.962523360724134	5.383064738981872	4.129571421294268	1.2330999455056773	1.6843410758042636	5.0	1.0	4.0	2.0	8.0	7.641874888838641	0.6121212063363144	0.5478694196386508	1.8400093740250243	0.004587456415121457	-1232.5669808691814	-1190.3542432807774	-1944.724365281604	-46.67157868868905
1924000	1.4186902054189447	-4662.3822092014625	-294.8538880846347	-4367.528321116828	9.316546238196477	46.03192346347942	11.830881655853169	7.77590321623415	6.3517260883658615	1.2964038237264528	2.0	1.0	2.0	6.0	9.0	9.157477016308817	0.5882203827775756	0.550853666450114	1.8609259507723	0.003897111012741352	-1232.1014129558005	-1188.7956951881163	-1946.6312129729108	-46.416448926798765
1925000	2.0197799042487774	-4662.09276274231	-299.7853677890706	-4362.307394953239	10.316813453119972	49.541312254133935	58.80909612080641	31.521743455499195	6.4693137089346235	1.9382249714200537	1.0	1.0	2.0	6.0	10.0	9.500482175456817	0.5742560810913173	0.4992491210052653	1.9264947979034068	0.00401501492430321	-1234.3495461411424	-1190.631648471883	-1937.3262003402133	-47.84994873842241
1926000	1.6286812282895688	-4665.450507390733	-298.2042058136808	-4367.246301577052	10.273393989828765	76.16089934570842	13.260708204321334	9.324936898588513	4.741772314408427	0.9896710519835678	1.0	3.0	2.0	7.0	7.0	9.71216205129487	0.6203612010087847	0.5699165432297081	1.8097222557614965	0.0041904269545826765	-1234.1741488202158	-1191.954541871373	-1941.117610885463	-49.03817991276741
1927000	0.7178582263815727	-4663.640752301868	-298.3265894746585	-4365.31416282721	9.183782719868066	69.86518297577997	22.571708421937643	8.71193391981546	3.704157864885744	1.5840109713694668	3.0	1.0	4.0	5.0	7.0	9.138658339350956	0.6339870716097598	0.6341137823812504	1.731899146008979	0.004268038186072726	-1230.9334041065906	-1190.110779724444	-1944.2699789961757	-49.20972997146255
1928000	1.3395858718490175	-4657.410689517866	-292.1672482536781	-4365.243441264188	10.034616916884206	22.135765003002476	10.546342820252136	8.915472263383624	1.2006875049485424	0.5708445061833505	4.0	3.0	6.0	1.0	6.0	7.377604153357735	0.7220604535224033	0.5325806145828698	1.7453589318947162	0.004061832357389451	-1233.7074635840345	-1192.3127472753545	-1939.2232304047986	-47.05753256173534
1929000	1.4759831168064261	-4654.7028541864765	-291.94725018689326	-4362.755603999583	9.048314748788588	14.70366645950862	11.11460691181505	5.702816090911992	3.6507476866825206	0.9883172683226145	4.0	2.0	5.0	2.0	7.0	9.168997800326318	0.5902965596993346	0.5079561671302417	1.901747273170413	0.004671253760007745	-1234.619008941614	-1190.513417471475	-1937.623177586494	-46.47268549377493
1930000	1.6101835694638325	-4658.195357313126	-291.6899959196396	-4366.505361393486	9.429479140670322	19.45174014339196	7.447332859996714	5.634659018282746	1.5746775307808807	0.682965789342096	6.0	3.0	4.0	1.0	6.0	7.257212119610851	0.4967904113614593	0.5327174369189231	1.9704921517196068	0.004237177449663775	-1238.0452013879897	-1192.9119882721911	-1935.5481717333048	-47.47013106017489
